,DNE,CDE,HTE,B1E,FRE,BME,EQE,OFE,WOE,DWE,TVE,FGE,B2E,CWE,HPE,GRE,all_P
1318,0,0,4,0,104,436,40,16,0,0,39,7,8,164,38,2,832.0
1319,0,0,4,0,104,431,39,20,0,0,38,0,7,153,36,0,843.0
1320,0,0,4,0,104,430,42,19,0,0,38,0,8,161,37,0,1581.0
1321,0,0,3,0,104,410,40,20,0,0,38,1,66,860,37,2,867.0
1322,0,0,4,0,104,407,40,20,0,0,38,0,63,152,37,2,757.0
1323,0,0,4,0,103,404,43,24,0,0,38,0,67,36,36,2,846.0
1324,0,1,4,0,103,408,40,21,0,0,39,0,58,132,38,2,721.0
1325,0,0,4,0,104,407,40,21,0,0,38,0,58,11,36,2,761.0
1326,0,0,4,0,103,407,30,21,0,0,38,0,58,60,38,2,878.0
1327,0,0,4,0,104,408,40,15,0,0,38,0,59,172,38,0,883.0
1328,0,0,4,0,104,408,40,15,0,0,38,0,58,178,38,0,786.0
1329,0,1,4,0,104,410,40,19,0,0,38,0,60,73,37,0,714.0
1330,0,0,4,0,103,409,40,15,0,0,38,0,58,8,37,2,836.0
1331,0,0,4,0,103,410,40,15,0,0,38,0,58,127,37,4,1176.0
1332,0,1,4,0,104,411,40,17,0,0,38,0,57,464,38,2,719.0
1333,0,0,4,0,103,408,40,18,0,0,38,0,59,12,37,0,732.0
1334,0,0,5,0,103,408,40,15,1,0,37,0,70,11,38,4,529.0
1335,0,1,4,0,104,81,40,15,0,0,38,0,57,150,37,2,889.0
1336,0,0,4,0,104,408,41,19,0,0,38,0,57,179,37,2,876.0
1337,0,0,4,0,103,404,39,15,0,0,38,0,60,176,37,0,876.0
1338,0,0,4,0,104,406,40,15,0,0,38,0,58,172,37,2,754.0
1339,0,0,4,0,104,408,42,19,0,0,38,0,63,37,37,2,796.0
1340,0,0,4,0,104,406,40,15,0,0,37,0,58,95,37,0,949.0
1341,0,0,4,0,103,404,39,15,0,0,38,147,57,105,37,0,1164.0
1342,0,0,4,0,103,403,47,19,0,0,37,135,72,309,35,0,849.0
1343,0,1,4,0,103,405,40,18,0,0,38,129,56,17,36,2,842.0
1344,0,0,4,0,103,406,40,15,0,0,37,127,57,17,36,0,1033.0
1345,0,0,32,0,103,403,38,19,0,0,38,125,57,182,36,0,1056.0
1346,0,0,21,0,104,401,40,60,1,0,37,124,57,172,37,2,1004.0
1347,0,0,4,0,103,403,40,15,0,0,38,123,56,183,37,2,937.0
1348,0,0,4,0,103,403,40,15,0,0,38,123,59,117,35,0,1000.0
1349,0,0,4,0,104,404,40,18,0,0,37,122,58,176,37,0,852.0
1350,0,0,4,0,104,409,40,15,0,0,38,0,56,148,36,2,811.0
1351,0,0,4,0,104,408,40,18,0,0,38,0,59,103,37,0,744.0
1352,0,1,4,0,104,408,41,15,0,0,38,0,58,37,38,0,804.0
1353,0,1,4,0,104,406,40,15,0,0,37,0,58,102,37,0,892.0
1354,0,0,4,0,104,413,40,15,0,0,38,0,56,183,37,2,894.0
1355,0,0,4,0,104,414,42,15,0,0,37,0,55,186,37,0,1729.0
1356,0,1,3,0,105,414,40,16,0,0,38,1,70,1002,37,2,1279.0
1357,0,0,3,0,104,420,40,15,0,0,38,1,56,566,36,0,1253.0
1358,0,0,3,0,104,411,44,19,0,0,38,0,56,542,36,0,1294.0
1359,0,0,3,0,105,413,40,17,0,0,38,0,58,584,36,0,1268.0
1360,0,0,3,0,105,414,40,15,0,0,39,0,57,554,37,4,1291.0
1361,0,0,20,0,103,416,30,15,0,0,38,1,58,571,37,2,1264.0
1362,0,1,3,0,104,410,40,19,0,0,38,0,60,552,37,0,1255.0
1363,0,1,3,0,104,410,40,15,0,0,38,1,58,547,36,2,828.0
1364,0,1,4,0,105,474,40,19,0,0,37,0,57,52,37,2,654.0
1365,0,0,21,0,104,338,40,15,0,0,38,0,55,6,37,0,323.0
1366,0,1,5,0,104,11,40,19,0,0,38,0,66,0,37,2,655.0
1367,0,0,4,0,104,339,41,21,0,0,38,0,69,0,37,2,658.0
1368,0,0,4,0,104,339,42,22,0,0,38,0,68,0,37,4,643.0
1369,0,1,4,0,103,337,41,22,0,0,37,0,62,0,36,0,645.0
1370,0,0,4,0,104,338,42,26,0,0,38,0,57,0,36,0,647.0
1371,0,0,4,0,104,340,43,21,0,0,38,0,61,0,36,0,643.0
1372,0,1,4,0,103,336,42,25,0,0,37,0,55,0,38,2,631.0
1373,0,1,4,0,103,335,39,15,0,0,37,0,57,0,38,2,637.0
1374,0,0,4,0,104,338,42,15,0,0,38,0,57,0,37,2,746.0
1375,0,0,4,0,103,451,40,18,0,0,39,0,55,0,36,0,737.0
1376,0,0,4,0,104,442,39,15,0,0,38,0,58,0,37,0,719.0
1377,0,1,4,0,104,432,30,18,0,0,38,0,56,0,36,0,752.0
1378,0,0,4,0,104,445,40,15,0,0,37,7,59,0,37,4,738.0
1379,0,1,4,0,104,440,40,15,0,0,38,0,57,0,37,2,730.0
1380,0,0,4,0,103,437,40,14,0,0,38,0,57,0,37,0,780.0
1381,0,1,4,0,104,436,41,61,0,0,37,0,56,0,36,4,927.0
1382,0,1,4,0,104,431,41,60,0,0,38,143,68,0,37,0,877.0
1383,0,1,4,0,104,443,40,18,0,0,38,132,58,0,37,2,857.0
1384,0,0,4,0,104,434,40,15,0,0,37,128,57,0,38,0,939.0
1385,0,0,4,0,103,436,40,93,0,0,38,128,58,0,37,2,1035.0
1386,0,0,4,0,104,435,40,190,0,0,38,125,62,0,37,0,1020.0
1387,0,0,5,0,104,433,41,177,0,0,37,125,59,0,37,2,1026.0
1388,0,0,5,0,104,440,40,178,0,0,38,123,59,0,37,2,938.0
1389,0,0,5,0,103,353,40,186,0,0,37,123,55,0,36,0,912.0
1390,0,1,5,0,104,338,42,163,0,0,38,122,60,0,37,2,781.0
1391,0,0,4,0,104,338,40,163,0,0,38,0,57,0,37,0,782.0
1392,0,0,5,0,104,336,41,162,0,0,38,0,56,0,36,4,783.0
1393,0,1,4,0,104,335,44,157,0,0,37,0,62,0,37,2,770.0
1394,0,0,4,0,104,335,40,157,0,0,37,0,55,0,38,0,777.0
1395,0,1,5,0,103,337,40,157,0,0,38,0,55,0,37,4,767.0
1396,0,0,5,0,104,337,31,157,0,0,39,0,55,0,35,4,781.0
1397,0,0,4,0,105,338,40,159,0,0,38,0,56,0,37,4,767.0
1398,0,0,5,0,103,333,40,156,0,0,38,0,56,0,36,0,768.0
1399,0,1,4,0,104,331,40,156,0,0,38,0,56,0,36,2,770.0
1400,0,1,4,0,104,331,41,157,0,0,38,0,56,0,36,2,763.0
1401,0,0,4,0,103,329,40,156,0,0,37,0,56,0,36,2,768.0
1402,0,0,4,0,103,333,40,156,0,0,38,0,57,0,37,0,779.0
1403,0,0,4,0,104,336,41,156,0,0,38,7,56,0,37,0,782.0
1404,0,0,5,0,103,334,40,157,0,0,38,7,58,0,36,4,778.0
1405,0,1,5,0,103,335,40,157,0,0,38,7,56,0,36,0,807.0
1406,0,0,21,0,103,334,41,167,0,0,38,7,56,0,36,4,781.0
1407,0,0,4,0,104,335,40,157,0,0,38,7,56,0,36,4,781.0
1408,0,0,4,0,104,335,40,159,0,0,38,7,56,0,36,2,781.0
1409,0,0,4,0,104,334,43,156,0,0,38,7,56,0,37,2,797.0
1410,0,0,5,0,104,334,40,177,0,0,38,7,56,0,36,0,935.0
1411,0,0,4,0,104,334,40,171,0,0,38,148,56,0,36,4,915.0
1412,0,2,21,0,103,334,30,157,0,0,37,138,56,0,37,0,844.0
1413,0,1,5,0,102,334,40,91,1,0,38,138,56,0,36,2,845.0
1414,0,0,5,0,104,335,40,96,0,0,38,134,56,0,37,0,768.0
1415,0,1,4,0,104,335,40,21,0,0,38,134,55,0,36,0,796.0
1416,0,0,30,0,104,334,40,21,0,0,39,133,57,0,36,2,455.0
1417,0,1,21,0,103,8,40,21,0,0,38,132,55,0,36,0,434.0
1418,0,1,28,0,104,8,39,15,0,0,38,132,31,0,36,2,403.0
1419,0,0,21,0,104,7,40,15,0,0,38,132,7,0,37,2,408.0
1420,0,0,21,0,104,7,40,19,0,0,38,131,7,0,37,4,401.0
1421,0,0,20,0,103,7,40,15,0,0,39,131,7,0,37,2,452.0
1422,0,2,17,0,104,7,41,15,0,0,38,130,59,0,37,2,455.0
1423,0,0,21,0,104,7,41,20,0,0,38,130,56,0,36,2,422.0
1424,0,0,42,0,104,7,39,15,0,0,38,130,7,0,36,4,428.0
1425,0,1,47,0,104,7,42,17,0,0,38,129,7,0,36,0,423.0
1426,0,1,38,0,104,7,41,19,0,0,38,129,7,0,37,2,296.0
1427,0,0,39,0,103,7,40,15,0,0,38,7,7,0,38,2,302.0
1428,0,0,39,0,104,7,45,15,0,0,37,7,7,0,37,4,296.0
1429,0,0,39,0,103,7,40,15,0,0,38,7,7,0,38,2,320.0
1430,0,0,40,0,103,7,40,19,0,0,55,7,8,0,37,4,310.0
1431,0,1,40,0,104,7,30,19,0,0,55,7,8,0,37,2,297.0
1432,0,0,22,0,104,7,40,16,0,0,55,7,8,0,36,2,427.0
1433,0,0,5,0,104,7,40,15,0,0,211,0,7,0,36,2,455.0
1434,0,0,5,0,104,7,40,15,0,0,238,0,8,0,38,0,509.0
1435,0,0,22,0,103,7,40,15,0,0,277,0,8,0,37,0,496.0
1436,0,0,5,0,103,7,40,15,1,0,280,0,7,0,36,2,621.0
1437,0,0,5,0,104,7,40,15,0,0,256,146,7,0,37,4,586.0
1438,0,0,5,0,104,7,41,15,0,0,234,133,8,0,37,2,576.0
1439,0,0,5,0,103,7,40,15,1,0,231,130,7,0,37,0,644.0
1440,0,0,5,0,104,7,40,18,0,0,297,128,7,0,36,2,643.0
1441,0,0,5,0,103,7,42,18,0,0,297,127,8,0,36,0,635.0
1442,0,0,5,0,103,7,40,19,0,0,289,126,8,0,36,2,628.0
1443,0,0,5,0,104,7,40,15,0,0,286,125,7,0,37,2,627.0
1444,0,0,5,0,103,7,43,19,0,0,285,123,7,0,35,0,628.0
1445,0,0,5,0,104,7,40,15,0,0,288,122,8,0,37,2,495.0
1446,0,1,5,0,103,7,40,15,0,0,278,0,8,0,36,2,481.0
1447,0,0,5,0,103,7,30,15,0,0,274,0,7,0,36,4,500.0
1448,0,0,5,0,104,7,40,19,0,0,281,0,7,0,37,0,490.0
1449,0,1,5,0,104,7,40,18,0,0,265,0,8,0,38,4,514.0
1450,0,0,5,0,103,7,39,15,0,0,298,0,8,0,37,2,477.0
1451,0,0,5,0,104,7,40,15,0,0,260,0,8,0,36,2,473.0
1452,0,0,5,0,103,7,40,19,0,0,254,0,7,0,36,2,459.0
1453,0,0,5,0,103,7,40,18,0,0,241,0,7,0,36,2,467.0
1454,0,0,5,0,103,7,40,15,0,0,253,0,8,0,36,0,451.0
1455,0,0,5,0,103,7,39,15,0,0,238,0,8,0,36,0,453.0
1456,0,0,5,0,104,7,40,14,0,0,239,0,7,0,37,0,470.0
1457,0,0,5,0,104,7,41,19,0,0,249,0,7,0,36,2,442.0
1458,0,1,5,0,103,7,40,15,0,0,227,0,7,0,35,2,449.0
1459,0,0,5,0,104,7,39,15,0,0,234,1,8,0,36,0,447.0
1460,0,0,5,0,103,7,42,15,0,0,232,0,7,0,36,0,475.0
1461,0,1,5,0,104,7,40,18,1,0,254,0,8,0,37,0,1998.0
1462,0,1,5,0,111,7,40,15,0,0,266,0,7,0,1546,0,2144.0
1463,0,0,5,0,110,7,45,15,0,0,289,0,8,0,1665,0,2193.0
1464,0,1,5,0,111,7,40,19,0,0,266,0,7,0,1735,2,2201.0
1465,0,0,5,0,111,7,40,19,0,0,283,0,8,0,1728,0,2175.0
1466,0,0,5,0,111,7,30,15,0,0,248,1,7,0,1749,2,2178.0
1467,0,0,5,0,111,7,40,15,0,0,239,0,7,0,1754,0,2155.0
1468,0,0,5,0,112,7,40,18,0,0,194,0,7,0,1770,2,2171.0
1469,0,0,5,0,112,7,40,15,0,0,219,0,7,0,1766,0,2196.0
1470,0,0,5,0,113,7,40,15,0,0,228,0,7,0,1781,0,2213.0
1471,0,0,5,0,111,7,40,15,0,0,241,0,8,0,1782,4,2215.0
1472,0,1,5,0,112,7,40,18,0,0,240,0,7,0,1785,0,2241.0
1473,0,0,5,0,111,7,40,15,0,0,262,0,8,0,1791,2,2235.0
1474,0,1,5,0,113,7,40,15,0,0,254,0,8,0,1792,0,2242.0
1475,0,1,5,0,112,7,40,18,0,0,255,0,8,0,1794,2,2267.0
1476,0,0,5,0,113,7,41,19,0,0,274,0,8,0,1798,2,2321.0
1477,0,0,5,0,112,7,40,68,0,0,281,0,8,0,1800,0,2240.0
1478,0,0,5,0,112,7,40,67,0,0,49,143,7,0,1808,2,2572.0
1479,0,0,21,0,112,327,43,67,0,0,48,138,8,0,1806,2,2546.0
1480,0,1,4,0,111,329,40,67,0,0,48,128,8,0,1806,4,2546.0
1481,0,0,4,0,112,327,40,67,0,0,48,127,8,0,1811,2,2283.0
1482,0,0,21,0,113,37,31,79,1,0,47,128,8,0,1818,0,2222.0
1483,0,1,5,0,112,7,40,62,0,0,48,126,7,0,1814,0,2224.0
1484,0,0,5,0,112,7,40,68,0,0,48,124,7,0,1813,0,2223.0
1485,0,0,5,0,112,7,40,63,0,0,48,123,8,0,1817,0,401.0
1486,0,0,5,0,104,7,40,63,0,0,49,123,7,0,1,2,275.0
1487,0,0,5,0,103,7,40,62,0,0,48,0,7,0,1,2,277.0
1488,0,1,5,0,104,7,40,62,0,0,48,0,7,0,1,2,272.0
1489,0,0,5,0,103,7,41,60,0,0,48,0,7,0,1,0,274.0
1490,0,0,5,0,103,7,40,62,0,0,49,0,7,0,1,0,293.0
1491,0,1,21,0,103,7,40,62,0,0,48,0,8,0,1,2,275.0
1492,0,0,5,0,103,7,41,62,0,0,48,0,8,0,1,0,285.0
1493,0,0,5,0,103,7,40,62,0,0,48,10,8,0,0,2,275.0
1494,0,0,5,0,103,7,40,62,0,0,49,0,8,0,1,0,275.0
1495,0,0,5,0,103,7,42,62,0,0,48,0,7,0,1,0,279.0
1496,0,1,5,0,104,7,40,64,0,0,48,0,7,0,1,2,275.0
1497,0,0,5,0,103,7,40,61,0,0,48,1,7,0,1,2,282.0
1498,0,0,5,0,103,7,46,63,0,0,48,0,7,0,1,2,280.0
1499,0,0,5,0,104,7,40,63,0,0,48,0,8,0,1,4,276.0
1500,0,0,5,0,103,7,40,65,0,0,48,0,7,0,1,0,266.0
1501,0,0,5,0,103,7,31,63,0,0,48,0,8,0,1,0,276.0
1502,0,0,5,0,104,7,41,63,0,0,48,0,7,0,1,0,275.0
1503,0,0,5,0,103,7,40,63,0,0,47,0,7,0,1,2,306.0
1504,0,0,5,0,103,7,40,59,0,0,48,0,7,0,37,0,308.0
1505,0,0,5,0,104,7,40,59,0,0,48,0,8,0,37,0,311.0
1506,0,0,5,0,102,7,40,60,0,0,48,1,8,0,36,4,314.0
1507,0,0,5,0,102,7,40,67,0,0,47,0,8,0,36,2,313.0
1508,0,0,5,0,103,7,41,63,0,0,48,0,8,0,36,2,311.0
1509,0,1,5,0,103,7,40,62,0,0,48,0,7,0,36,2,318.0
1510,0,1,5,0,103,7,40,68,0,0,48,0,8,0,38,0,314.0
1511,0,0,5,0,104,7,42,63,0,0,47,0,8,0,36,2,317.0
1512,0,1,5,0,103,7,41,64,0,0,49,0,8,0,37,2,516.0
1513,0,0,46,0,104,7,40,78,0,0,47,149,8,0,37,0,484.0
1514,0,1,31,0,103,7,44,69,0,0,48,136,8,0,37,0,448.0
1515,0,0,21,0,103,7,40,64,0,0,38,131,8,0,36,0,461.0
1516,0,1,34,0,104,7,40,64,0,0,37,128,8,0,36,2,448.0
1517,0,0,21,0,104,7,31,74,0,0,38,128,8,0,37,0,431.0
1518,0,0,5,0,103,7,41,69,0,0,37,126,7,0,36,0,468.0
1519,0,1,44,0,104,7,40,63,0,0,38,125,7,0,37,2,438.0
1520,0,0,21,0,103,7,40,62,0,0,37,124,8,0,36,0,437.0
1521,0,0,5,0,103,7,41,75,0,0,37,123,8,0,36,2,316.0
1522,0,0,5,0,103,7,40,69,0,0,38,7,8,0,37,2,309.0
1523,0,0,5,0,104,7,40,63,0,0,37,7,8,0,36,2,316.0
1524,0,1,5,0,104,7,41,67,0,0,38,7,7,0,37,2,319.0
1525,0,0,5,0,103,7,41,71,0,0,37,7,7,0,37,4,310.0
1526,0,0,5,0,104,7,40,63,0,0,38,7,8,0,36,2,317.0
1527,0,0,5,0,104,7,42,65,0,0,38,7,7,0,38,4,306.0
1528,0,0,5,0,103,7,40,63,0,0,37,7,7,0,37,0,311.0
1529,0,0,5,0,104,7,40,63,0,0,37,7,7,0,37,4,307.0
1530,0,0,5,0,102,7,43,59,0,0,38,7,7,0,37,2,306.0
1531,0,0,5,0,103,7,40,62,0,0,38,7,8,0,36,0,456.0
1532,0,1,5,0,103,7,40,66,0,0,37,153,7,0,37,0,473.0
1533,0,0,22,0,104,7,46,66,0,0,38,144,7,0,37,2,471.0
1534,0,1,32,0,103,7,40,67,0,0,38,138,7,0,36,2,489.0
1535,0,0,49,0,105,7,40,71,0,0,38,136,8,0,35,0,464.0
1536,0,0,33,0,104,7,37,67,0,0,38,135,7,0,36,0,453.0
1537,0,0,21,0,104,7,40,63,0,0,39,134,7,0,36,2,467.0
1538,0,0,21,0,104,7,40,78,0,0,38,134,7,0,36,2,483.0
1539,0,1,51,0,104,7,40,67,0,0,37,133,7,0,36,0,562.0
1540,0,0,21,0,104,7,41,64,0,0,38,132,8,0,36,111,550.0
1541,0,0,5,0,103,7,40,67,0,0,38,133,8,0,38,111,577.0
1542,0,0,21,0,104,7,40,81,0,0,38,131,8,0,36,111,545.0
1543,0,0,5,0,104,7,41,65,0,0,38,131,7,0,36,111,555.0
1544,0,1,5,0,103,7,40,69,0,7,38,130,8,0,36,111,562.0
1545,0,0,21,0,103,7,40,63,0,7,37,130,7,0,36,111,1340.0
1546,0,1,22,0,103,8,42,66,1,777,37,128,7,0,37,111,1339.0
1547,0,0,37,0,104,8,40,66,0,759,37,129,7,0,36,116,1240.0
1548,0,0,37,0,104,7,40,64,1,773,38,128,7,0,37,4,1104.0
1549,0,0,37,0,104,7,44,63,0,759,38,6,7,0,37,2,355.0
1550,0,0,33,0,103,7,40,65,0,13,38,7,8,0,37,4,676.0
1551,0,0,32,0,104,334,40,61,0,13,38,7,7,0,38,2,794.0
1552,0,0,53,0,103,333,31,175,0,7,37,7,8,0,36,4,784.0
1553,0,0,42,0,103,334,41,164,0,7,38,7,8,0,36,4,1540.0
1554,0,0,22,0,103,333,40,173,0,786,37,0,8,0,36,2,1525.0
1555,0,1,5,0,104,333,40,174,0,786,37,0,7,0,36,2,1509.0
1556,0,0,5,0,104,331,41,163,0,780,37,0,8,0,36,4,1496.0
1557,0,1,5,0,103,331,40,163,0,769,37,0,7,0,36,4,757.0
1558,0,6,5,0,104,332,40,162,0,24,38,0,8,0,36,2,751.0
1559,0,6,4,0,103,332,41,170,0,13,38,0,7,0,35,2,5617.0
1560,0,4730,5,0,103,329,40,177,0,6,37,147,7,0,36,0,5541.0
1561,0,4616,5,0,104,331,40,174,0,6,38,132,60,0,35,0,6315.0
1562,0,4626,5,0,103,330,41,176,0,764,38,129,64,0,37,2,6307.0
1563,0,4615,5,1,103,330,40,176,0,773,37,127,64,0,36,0,6302.0
1564,0,4612,5,1,104,330,40,177,0,771,37,125,63,0,35,2,6332.0
1565,0,4628,5,1,103,331,43,189,0,771,37,123,65,0,36,0,5595.0
1566,0,4637,5,0,104,333,40,190,0,25,38,124,61,0,36,2,5561.0
1567,0,4605,5,0,103,331,40,207,0,13,38,124,57,0,36,2,5517.0
1568,0,4586,21,0,103,333,30,184,0,7,38,122,57,0,36,0,5124.0
1569,0,4608,50,0,103,7,40,175,0,7,37,1,59,0,37,0,5543.0
1570,0,4589,21,0,104,334,40,176,0,145,38,0,58,0,36,2,5512.0
1571,0,4586,5,0,103,334,40,179,0,135,38,0,56,0,36,0,5537.0
1572,0,4609,5,0,103,334,40,179,0,137,37,0,57,0,36,0,5534.0
1573,0,4585,21,0,103,333,40,173,0,145,38,0,58,0,36,2,5402.0
1574,0,4591,5,0,104,334,40,181,0,16,37,0,58,0,36,0,5392.0
1575,0,4557,4,0,104,335,40,202,0,14,37,0,61,0,38,0,5396.0
1576,0,4575,5,0,104,334,40,201,0,7,37,0,57,0,36,0,5367.0
1577,0,4583,5,0,104,334,40,163,0,6,37,0,57,0,38,0,5491.0
1578,0,4567,5,0,104,334,41,162,0,144,37,0,61,0,36,0,5505.0
1579,0,4564,5,0,104,334,40,174,0,152,37,0,58,0,37,0,5507.0
1580,0,4588,5,0,104,332,40,167,0,136,38,0,58,0,37,2,5492.0
1581,0,4569,5,0,103,331,42,164,0,144,37,0,61,0,36,0,5354.0
1582,0,4565,5,0,102,329,40,165,0,13,38,0,58,0,37,2,5300.0
1583,0,4567,5,0,103,327,40,165,0,13,37,0,7,0,36,0,5338.0
1584,0,4552,57,0,104,326,44,167,0,6,37,0,8,0,37,0,5346.0
1585,0,4561,56,0,103,328,40,165,0,7,37,0,7,0,38,4,5465.0
1586,0,4541,44,0,103,327,40,172,0,155,37,0,8,0,36,2,5445.0
1587,0,4557,23,0,103,330,30,164,0,154,38,0,7,0,37,2,6043.0
1588,0,4553,5,0,103,329,40,169,0,761,37,0,7,0,37,2,6087.0
1589,0,4558,45,0,103,329,40,169,0,762,37,0,8,0,36,0,6065.0
1590,0,4544,47,1,103,329,40,162,0,759,37,0,7,0,36,0,6047.0
1591,0,4532,24,0,104,328,40,180,0,758,38,0,7,0,36,0,6005.0
1592,0,4518,5,0,103,328,40,165,0,766,37,0,7,0,36,0,1758.0
1593,0,250,5,0,104,331,40,171,0,775,37,0,7,0,36,2,1830.0
1594,0,245,31,0,103,330,41,165,0,773,37,0,66,0,37,2,6199.0
1595,0,4605,54,0,103,329,40,162,0,770,37,0,61,0,36,2,1835.0
1596,0,247,23,0,104,333,40,174,0,780,37,0,60,0,37,0,1758.0
1597,0,246,5,0,104,332,42,170,0,777,37,0,7,0,36,2,1754.0
1598,0,243,5,0,104,333,40,171,0,776,38,0,8,0,36,0,1790.0
1599,0,247,22,21,104,331,40,169,0,774,38,0,8,0,36,0,1929.0
1600,0,257,21,21,104,330,43,163,0,770,37,138,7,0,36,2,1914.0
1601,0,254,5,21,104,329,40,169,0,768,38,139,7,0,36,4,1584.0
1602,0,258,5,21,104,7,40,172,0,768,38,127,7,0,37,0,1570.0
1603,0,260,5,21,103,7,31,171,0,764,37,126,7,0,36,2,1592.0
1604,0,252,5,21,104,7,41,193,0,764,37,125,7,0,36,0,831.0
1605,0,259,21,21,103,7,40,168,0,3,37,125,8,0,37,2,570.0
1606,0,0,5,21,103,7,40,176,0,14,37,124,7,0,36,0,577.0
1607,0,1,22,21,104,7,40,169,0,3,37,126,7,0,36,4,550.0
1608,0,1,5,21,104,7,40,164,0,7,37,122,7,0,35,0,553.0
1609,0,0,5,21,103,7,40,166,0,130,37,0,8,0,36,0,546.0
1610,0,0,5,20,103,7,41,162,0,127,37,0,8,0,36,0,548.0
1611,0,0,5,21,103,6,40,169,0,122,37,0,8,0,35,2,543.0
1612,0,1,5,21,103,7,40,166,0,119,37,0,8,0,36,0,500.0
1613,0,0,64,20,103,7,42,173,0,2,37,7,7,0,36,2,458.0
1614,0,1,22,21,103,7,40,169,0,14,37,0,8,0,36,0,449.0
1615,0,1,22,21,104,7,40,170,0,3,37,0,8,0,36,0,468.0
1616,0,1,42,21,103,7,43,163,0,7,37,1,7,0,36,0,597.0
1617,0,1,22,21,103,7,40,170,0,148,37,0,7,0,37,4,551.0
1618,0,0,5,21,104,7,40,164,0,127,37,0,7,0,37,2,1186.0
1619,0,0,6,21,104,7,45,169,0,750,37,0,7,0,38,2,1174.0
1620,0,0,6,21,103,7,40,170,0,745,37,0,7,0,36,2,1184.0
1621,0,0,6,21,104,7,40,185,0,740,37,0,7,0,35,2,1164.0
1622,0,0,6,21,103,7,30,175,0,740,37,0,7,0,36,2,1168.0
1623,0,0,6,21,103,7,40,169,0,740,37,0,7,0,36,2,1166.0
1624,0,1,5,21,104,7,40,168,0,738,37,0,7,0,36,2,1161.0
1625,0,0,6,21,104,7,40,161,0,740,37,0,7,0,36,2,1153.0
1626,0,0,6,21,103,7,40,159,0,733,37,0,8,0,35,4,1152.0
1627,0,0,6,21,104,7,40,161,0,732,37,0,7,0,35,2,1155.0
1628,0,0,6,21,104,7,40,159,0,734,37,0,7,0,36,4,1149.0
1629,0,1,6,21,104,7,40,160,0,729,37,0,7,0,35,2,1169.0
1630,0,0,5,21,104,7,39,175,0,739,36,0,7,0,36,0,1159.0
1631,0,0,5,21,103,7,39,166,0,734,37,0,7,0,36,4,1482.0
1632,0,0,5,21,103,327,41,173,0,729,36,0,7,0,36,4,1474.0
1633,0,0,5,21,104,325,39,170,0,727,37,0,7,0,35,4,1502.0
1634,0,0,22,21,103,325,40,180,0,728,37,0,7,0,37,2,1478.0
1635,0,0,5,21,104,323,43,175,0,727,37,0,8,0,35,0,1465.0
1636,0,0,5,20,103,323,40,167,0,723,37,0,8,0,35,4,1514.0
1637,0,0,54,21,103,324,40,161,0,729,37,0,8,0,35,2,1633.0
1638,0,1,39,21,104,324,30,163,0,726,36,144,7,0,36,2,1646.0
1639,0,0,57,21,103,323,40,164,0,726,37,132,7,0,36,0,1625.0
1640,0,1,23,21,104,325,40,172,0,729,37,127,7,0,37,2,1683.0
1641,0,0,5,21,103,325,40,177,0,730,36,203,8,0,35,0,1445.0
1642,0,0,5,21,104,323,40,22,0,723,36,125,7,0,35,4,1447.0
1643,0,0,5,21,103,324,39,24,0,727,37,123,8,0,36,0,1499.0
1644,0,1,59,21,103,324,39,24,0,727,37,122,8,0,34,0,1461.0
1645,0,0,22,20,103,324,40,22,0,726,36,121,8,0,35,4,1447.0
1646,0,0,5,21,103,325,39,19,0,731,37,122,7,0,36,2,1351.0
1647,27,0,5,21,104,325,39,15,0,732,37,0,8,0,36,2,1400.0
1648,30,1,5,21,103,324,41,18,0,727,37,0,57,0,34,2,1396.0
1649,30,0,5,21,103,325,40,15,0,725,37,0,57,0,36,2,1412.0
1650,37,1,5,21,104,325,39,19,0,731,37,0,57,0,34,2,714.0
1651,40,0,4,20,103,325,42,24,0,24,37,0,57,0,36,2,780.0
1652,41,0,4,20,102,409,39,20,0,13,37,0,57,0,36,2,784.0
1653,42,0,4,20,103,422,39,19,0,2,37,0,58,0,36,2,783.0
1654,38,0,4,20,103,416,46,24,0,2,37,0,57,0,36,0,786.0
1655,38,0,4,20,104,425,40,23,0,2,37,0,57,0,36,0,784.0
1656,39,0,4,20,104,424,40,19,0,2,37,0,58,0,35,2,783.0
1657,38,1,4,20,103,434,30,20,0,2,37,0,57,0,37,0,785.0
1658,40,0,4,20,104,421,40,23,0,2,37,0,58,0,36,0,796.0
1659,41,0,4,20,103,430,39,24,0,2,37,0,58,0,36,2,785.0
1660,35,1,4,20,103,430,40,20,0,2,36,0,58,0,36,0,790.0
1661,35,0,4,20,103,430,40,24,0,2,37,0,57,0,36,2,781.0
1662,30,1,4,20,103,427,39,22,0,2,37,0,58,0,36,2,818.0
1663,30,0,37,20,103,433,39,24,0,2,37,0,57,0,36,0,810.0
1664,30,0,42,20,103,423,40,20,0,2,37,0,57,0,36,0,820.0
1665,29,0,42,20,104,426,39,25,0,2,37,0,58,0,36,2,816.0
1666,30,0,42,20,103,435,39,15,0,2,37,0,58,0,35,0,823.0
1667,30,0,42,20,104,435,41,19,0,2,37,0,57,0,36,0,828.0
1668,30,1,44,20,104,439,40,15,0,2,37,0,57,0,37,2,810.0
1669,29,0,43,20,103,430,39,15,0,2,37,0,57,0,35,0,821.0
