,BME,CDE,DWE,FGE,FRE,HPE,TVE,all_P
3233,7,0,0,131,114,1774,39,2065
3234,7,1,0,131,116,1774,38,2067
3235,7,0,0,130,114,1783,38,2072
3236,7,1,0,130,115,1787,38,2078
3237,7,0,0,130,115,1794,38,2084
3238,7,0,0,130,115,1799,39,2090
3239,7,0,0,130,115,1798,38,2088
3240,7,1,0,129,114,1810,39,2100
3241,7,0,0,7,115,1815,38,1982
3242,7,0,0,7,114,1834,39,2001
3243,7,1,0,7,106,1,39,161
3244,7,0,0,7,107,1,39,161
3245,7,1,0,7,106,1,38,160
3246,7,1,0,7,106,1,38,160
3247,7,0,0,7,105,1,39,159
3248,7,0,0,7,104,1,38,157
3249,7,0,0,7,106,1,38,159
3250,7,0,0,156,105,1,38,307
3251,7,0,0,140,104,1,39,291
3252,7,1,0,134,105,1,39,287
3253,7,0,0,132,104,1,38,282
3254,7,0,0,132,104,1,39,283
3255,337,0,0,130,105,1,247,820
3256,338,0,0,127,104,0,221,790
3257,337,0,0,125,103,0,227,792
3258,337,0,0,125,104,1,227,794
3259,337,0,0,125,104,1,226,793
3260,337,0,0,122,105,1,290,855
3261,338,0,0,0,106,38,225,707
3262,338,0,0,0,105,38,263,744
3263,338,1,0,0,105,38,231,713
3264,339,1,0,0,106,37,261,744
3265,339,1,0,0,105,38,280,763
3266,340,1,0,0,104,38,259,742
3267,341,1,0,0,104,37,338,821
3268,343,1,0,0,105,38,271,758
3269,337,0,0,0,104,36,225,702
3270,335,1,0,0,105,37,263,741
3271,334,0,0,0,105,37,224,700
3272,334,0,0,0,105,36,370,845
3273,334,0,0,0,104,36,242,716
3274,332,0,0,0,105,36,231,704
3275,332,0,0,0,104,36,238,710
3276,335,1,0,0,106,36,243,721
3277,332,1,0,0,106,36,259,734
3278,332,0,0,0,105,35,245,717
3279,335,0,0,0,104,37,247,723
3280,333,0,0,0,106,37,227,703
3281,336,1,0,0,104,38,240,719
3282,330,0,0,0,104,37,344,815
3283,329,1,0,0,105,36,233,704
3284,330,0,0,0,104,36,232,702
3285,330,0,0,0,105,36,251,722
3286,332,0,0,0,104,36,265,737
3287,333,0,0,0,104,36,254,727
3288,333,0,0,0,104,35,243,715
3289,333,0,0,0,105,36,323,797
3290,334,1,0,620,103,35,257,1350
3291,336,0,0,141,105,36,293,911
3292,333,0,0,128,113,1262,233,2069
3293,332,1,0,127,114,1570,363,2507
3294,333,0,0,127,114,1717,234,2525
3295,7,0,0,125,114,1726,37,2009
3296,7,1,0,126,114,1741,38,2027
3297,7,1,0,123,114,1758,38,2041
3298,7,0,0,124,115,1770,38,2054
3299,7,0,0,111,115,1777,38,2048
3300,7,2,0,0,116,1785,37,1947
3301,7,0,0,0,114,1793,37,1951
3302,6,1,0,0,114,1794,37,1952
3303,7,1,0,0,114,1799,38,1959
3304,6,1,0,0,114,1803,37,1961
3305,6,0,0,0,114,1807,39,1966
3306,7,1,0,0,114,1803,39,1964
3307,7,0,0,0,115,1808,39,1969
3308,7,0,0,0,114,1814,38,1973
3309,7,0,0,0,114,1808,38,1967
3310,6,0,0,0,108,1,38,153
3311,7,0,0,11,107,1,38,164
3312,7,0,0,10,108,1,38,164
3313,6,1,0,0,106,1,38,152
3314,7,0,0,1,106,1,39,154
3315,7,0,0,0,106,1,39,153
3316,7,0,0,0,106,0,38,151
3317,7,0,0,0,106,1,38,152
3318,6,1,0,0,107,1,39,154
3319,7,1,0,0,106,1,38,153
3320,7,0,0,0,105,1,38,151
3321,7,0,0,0,105,1,39,152
3322,7,0,0,0,105,1,38,151
3323,7,0,0,1,104,1,39,152
3324,7,0,0,0,104,1,39,151
3325,7,0,0,1,103,1,39,151
3326,7,0,0,0,106,0,38,151
3327,7,0,0,142,103,38,39,329
3328,7,0,0,131,104,38,38,318
3329,6,0,0,127,105,38,40,316
3330,7,0,0,127,105,37,38,314
3331,7,0,0,126,105,36,38,312
3332,7,1,0,126,104,38,39,315
3333,7,1,0,126,106,38,38,316
3334,7,1,0,122,104,37,38,309
3335,7,0,0,0,105,36,39,187
3336,7,0,0,0,106,37,39,189
3337,7,1,0,0,107,38,38,191
3338,7,0,0,0,105,37,38,187
3339,6,0,0,0,105,38,38,187
3340,7,1,0,0,107,36,38,189
3341,7,1,0,1,103,38,39,189
3342,7,2,0,0,104,37,39,189
3343,7,0,0,0,105,37,39,188
3344,7,0,0,0,104,37,38,186
3345,7,0,0,0,106,36,38,187
3346,7,1,0,0,115,1478,38,1639
3347,7,0,0,1,114,1651,39,1812
3348,7,0,0,0,114,1755,39,1915
3349,6,1,0,0,114,1750,39,1910
3350,7,1,0,0,114,1761,38,1921
3351,7,1,0,0,114,1769,39,1930
3352,7,0,0,0,114,1786,39,1946
3353,7,1,0,0,115,1787,39,1949
3354,7,0,0,0,115,1797,38,1957
3355,7,0,0,0,114,1800,39,1960
3356,6,0,0,0,115,1808,39,1968
3357,7,0,0,0,115,1810,39,1971
3358,7,0,0,0,115,1813,39,1974
3359,7,1,0,0,114,1816,39,1977
3360,7,1,0,0,115,1811,38,1972
3361,7,0,0,0,114,1816,39,1976
3362,7,1,0,0,113,1821,38,1980
3363,6,0,0,0,114,1819,39,1978
3364,7,0,0,0,108,1,38,154
3365,7,0,0,0,108,1,38,154
3366,7,0,0,0,106,1,38,152
3367,7,1,0,148,107,1,39,303
3368,7,0,0,136,106,1,38,288
3369,7,0,0,128,106,1,38,280
3370,7,1,0,127,106,1,38,280
3371,7,0,0,127,106,0,38,278
3372,7,0,0,130,106,1,39,283
3373,7,1,0,127,105,1,39,280
3374,7,1,0,125,106,1,38,278
3375,7,1,0,124,106,1,38,277
3376,6,0,0,0,106,1,38,151
3377,7,0,0,0,104,1,39,151
3378,7,0,0,0,105,1,39,152
3379,7,0,0,0,106,1,39,153
3380,7,0,0,0,104,39,39,189
3381,7,1,0,0,106,38,39,191
3382,7,1,0,0,106,38,38,190
3383,7,0,0,0,106,38,39,190
3384,7,1,0,0,105,37,39,189
3385,7,0,0,0,104,38,39,188
3386,6,0,0,0,105,37,39,187
3387,7,0,0,0,106,38,38,189
3388,7,0,0,1,105,37,39,189
3389,7,2,0,0,105,38,39,191
3390,7,1,0,0,106,37,39,190
3391,7,0,0,0,107,37,38,189
3392,7,1,0,0,107,38,39,192
3393,7,0,0,0,106,36,38,187
3394,7,0,0,1,107,37,38,190
3395,7,0,0,10,106,38,38,199
3396,7,1,0,7,105,37,39,196
3397,7,0,0,7,107,37,38,196
3398,7,0,0,7,105,38,39,196
3399,7,0,0,7,106,37,38,195
3400,7,0,0,7,108,37,38,197
3401,7,1,0,147,106,37,38,336
3402,7,0,0,137,107,38,38,327
3403,7,1,0,136,106,37,38,325
3404,7,0,0,135,106,37,39,324
3405,7,0,0,134,106,37,39,323
3406,7,0,0,133,115,1024,38,1317
3407,7,0,0,132,115,1572,38,1864
3408,7,0,0,132,115,1696,39,1989
3409,7,0,0,132,114,1728,39,2020
3410,7,0,0,131,114,1749,39,2040
3411,7,0,0,131,115,1767,39,2059
3412,7,0,0,131,115,1770,39,2062
3413,7,0,0,130,114,1783,39,2073
3414,7,1,0,130,115,1789,39,2081
3415,7,0,0,130,114,1797,38,2086
3416,7,0,0,129,114,1799,38,2087
3417,7,0,0,7,115,1805,38,1972
3418,7,0,0,7,115,1807,39,1975
3419,7,0,0,7,115,1807,38,1974
3420,7,1,0,7,114,1813,39,1981
3421,7,0,0,7,115,1811,39,1979
3422,7,0,0,7,114,1815,38,1981
3423,7,1,0,10,114,1821,38,1991
3424,6,0,0,0,114,1814,38,1972
3425,7,0,0,0,115,1822,38,1982
3426,7,0,0,148,107,1,39,302
3427,7,1,0,134,107,0,39,288
3428,7,0,0,132,107,1,39,286
3429,7,1,0,130,107,1,39,285
3430,7,0,0,128,107,1,38,281
3431,7,0,0,127,107,0,39,280
3432,7,0,0,127,107,1,39,281
3433,7,0,0,125,107,1,38,278
3434,7,0,0,124,107,1,38,277
3435,7,0,0,0,107,1,38,153
3436,7,1,0,0,107,1,38,154
3437,7,0,0,1,106,1,38,153
3438,7,0,0,0,106,1,39,153
3439,6,0,0,0,107,1,39,153
3440,7,0,0,0,107,1,40,155
3441,7,0,0,0,106,1,40,154
3442,7,1,0,0,106,1,39,154
3443,7,1,0,0,105,41,38,192
3444,7,0,0,0,106,38,38,189
3445,7,0,0,1,106,38,39,191
3446,7,0,0,0,106,38,39,190
3447,7,1,0,0,106,37,38,189
3448,7,1,0,0,106,37,38,189
3449,7,0,0,0,106,37,38,188
3450,7,0,0,1,108,37,38,191
3451,7,1,0,0,106,38,38,190
3452,7,0,0,0,106,37,39,189
3453,7,1,0,0,106,36,39,189
3454,7,0,0,0,107,37,39,190
3455,7,1,0,0,107,37,39,191
3456,7,0,0,0,108,37,39,191
3457,7,1,0,0,107,38,38,191
3458,7,0,0,0,106,37,38,188
3459,7,0,0,1,108,37,38,191
3460,7,0,0,0,107,37,39,190
3461,7,0,0,0,105,38,38,188
3462,7,0,0,0,108,37,39,191
3463,7,0,0,0,107,36,38,188
3464,7,0,0,1,106,38,38,190
3465,7,0,0,0,107,37,39,190
3466,7,0,0,148,107,38,39,339
3467,7,1,0,134,106,38,38,324
3468,7,0,0,128,106,37,39,317
3469,7,1,0,127,106,37,38,316
3470,7,0,0,126,106,37,39,315
3471,7,1,0,125,106,38,39,316
3472,7,0,0,124,106,36,38,311
3473,7,0,0,125,106,37,38,313
3474,7,1,0,123,106,36,38,311
3475,7,0,0,0,104,37,39,187
3476,7,0,0,0,106,37,39,189
3477,7,0,0,0,105,38,38,188
3478,7,2,0,0,106,37,39,191
3479,7,0,0,0,106,38,38,189
3480,7,0,0,0,105,38,38,188
3481,7,0,0,0,106,36,39,188
3482,7,0,0,0,106,36,38,187
3483,7,0,0,10,106,38,38,199
3484,7,0,0,7,105,38,38,195
3485,7,0,0,0,106,36,38,187
3486,6,0,0,0,106,37,39,188
3487,7,0,0,1,105,37,38,188
3488,7,0,0,1,105,38,38,189
3489,7,0,0,0,106,38,39,190
3490,7,1,0,1,106,37,38,190
3491,7,1,0,0,106,37,38,189
3492,7,0,0,0,106,36,38,187
3493,7,0,0,0,105,37,39,188
3494,7,0,0,1,105,38,39,190
3495,7,0,0,1,115,1386,38,1547
3496,7,0,0,0,115,1610,38,1770
3497,7,0,0,1,114,1733,38,1893
3498,7,0,0,0,114,1735,39,1895
3499,7,0,0,0,114,1745,38,1904
3500,7,1,0,0,115,1754,38,1915
3501,7,0,0,0,114,1763,38,1922
3502,7,0,0,0,115,1771,38,1931
3503,7,0,0,143,116,1789,38,2093
3504,7,0,0,131,115,1783,39,2075
3505,7,0,0,129,115,1794,38,2083
3506,7,0,0,128,115,1795,38,2083
3507,7,0,0,126,115,1802,38,2088
3508,7,1,0,126,114,1802,39,2089
3509,7,0,0,124,114,1803,39,2087
3510,7,1,0,123,114,1814,38,2097
3511,7,0,0,0,115,1809,38,1969
3512,7,1,0,0,114,1809,39,1970
3513,7,0,0,0,115,1813,39,1974
3514,6,1,0,0,115,1816,39,1977
3515,7,0,0,0,115,1818,39,1979
3516,7,0,0,0,115,1814,38,1974
3517,7,0,0,0,114,1823,38,1982
3518,7,0,0,0,115,1817,38,1977
3519,7,0,0,0,114,1818,39,1978
3520,7,0,0,0,108,1,39,155
3521,7,0,0,0,107,1,39,154
3522,7,0,0,0,108,1,38,154
3523,7,0,0,0,107,1,38,153
3524,7,1,0,0,107,1,38,154
3525,7,0,0,0,108,1,39,155
3526,7,0,0,0,107,1,38,153
3527,6,0,0,0,107,1,39,153
3528,7,1,0,0,107,1,38,154
3529,7,1,0,1,108,1,39,157
3530,7,2,0,0,107,1,38,155
3531,7,0,0,0,108,1,39,155
3532,7,0,0,0,107,1,38,153
3533,7,1,0,1,106,1,38,154
3534,7,0,0,0,107,1,39,154
3535,7,0,0,0,107,1,38,153
3536,7,0,0,1,106,1,38,153
3537,7,0,0,0,106,1,39,153
3538,7,0,0,1,107,39,39,193
3539,7,1,0,0,106,39,38,191
3540,7,0,0,0,106,39,39,191
3541,7,0,0,0,106,38,39,190
3542,7,0,0,0,107,37,38,189
3543,7,0,0,149,106,37,39,338
3544,6,1,0,138,106,37,38,326
3545,7,1,0,130,106,38,38,320
3546,7,0,0,130,107,37,39,320
3547,7,1,0,127,106,37,39,317
3548,7,0,0,126,107,38,39,317
3549,7,0,0,125,106,36,39,313
3550,7,1,0,125,106,38,39,316
3551,7,0,0,124,107,37,38,313
3552,7,1,0,0,107,37,39,191
3553,7,0,0,1,106,38,41,193
3554,6,1,0,0,106,38,39,190
3555,7,0,0,0,106,37,39,189
3556,7,0,0,0,107,36,38,188
3557,7,1,0,0,106,37,38,189
3558,7,0,0,1,106,38,38,190
3559,7,0,0,0,107,37,39,190
3560,7,0,0,0,107,38,39,191
3561,7,0,0,1,106,37,38,189
3562,7,0,0,0,107,37,38,189
3563,7,0,0,0,106,37,39,189
3564,7,0,0,0,107,38,39,191
3565,7,0,0,1,106,38,39,191
3566,7,0,0,0,106,36,38,187
3567,7,0,0,0,106,37,38,188
3568,7,0,0,0,107,38,39,191
3569,7,0,0,7,106,36,38,194
3570,7,1,0,7,106,38,39,198
3571,7,0,0,7,107,38,39,198
3572,7,0,0,7,106,37,38,195
3573,7,0,0,7,108,37,39,198
3574,6,0,0,7,106,37,38,194
3575,7,1,0,156,106,38,38,346
3576,7,0,0,140,107,37,38,329
3577,7,0,0,136,106,37,38,324
3578,6,1,0,135,106,38,39,325
3579,7,0,0,134,107,36,39,323
3580,7,0,0,134,114,1485,39,1779
3581,7,0,0,132,115,1654,39,1947
3582,7,0,0,132,115,1738,38,2030
3583,7,0,0,131,114,1737,39,2028
3584,7,0,0,132,114,1749,38,2040
3585,7,0,0,131,114,1753,39,2044
3586,7,0,0,130,115,1770,38,2060
3587,7,0,0,130,115,1775,39,2066
3588,7,0,0,130,115,1785,38,2075
3589,7,0,0,129,114,1787,38,2075
3590,6,0,0,129,114,1792,39,2080
3591,7,0,0,7,115,1799,39,1967
3592,7,0,0,7,115,1799,38,1966
3593,7,0,0,7,114,1803,39,1970
3594,7,1,0,7,114,1803,38,1970
3595,7,1,0,7,115,1807,39,1976
3596,6,0,0,7,114,1809,39,1975
3597,7,0,0,0,113,1813,38,1971
3598,7,0,0,0,114,1813,39,1973
3599,7,0,0,0,115,1813,38,1973
3600,7,0,0,0,115,1817,38,1977
3601,7,1,0,146,115,1818,39,2126
3602,7,0,0,132,114,1813,38,2104
3603,7,0,0,129,114,1817,38,2105
3604,7,1,0,127,114,1815,38,2102
3605,7,1,0,127,113,1816,38,2102
3606,7,0,0,125,114,1821,39,2106
3607,7,0,0,124,113,1817,39,2100
3608,7,0,0,123,114,1819,38,2101
3609,7,1,0,123,107,1,39,278
3610,7,0,0,0,107,0,40,154
3611,6,0,0,0,107,1,39,153
3612,7,1,0,0,107,1,39,155
3613,7,0,0,0,107,1,39,154
3614,7,1,0,0,106,0,39,153
3615,6,0,0,0,108,1,39,154
3616,7,0,0,0,108,1,39,155
3617,7,0,0,0,107,2,39,155
3618,7,0,0,0,106,1,38,152
3619,7,1,0,0,106,1,38,153
3620,7,1,0,1,108,1,38,156
3621,7,0,0,0,106,1,38,152
3622,7,0,0,0,107,1,39,154
3623,7,0,0,0,107,0,38,152
3624,7,0,0,0,107,0,39,153
3625,7,1,0,0,106,1,38,153
3626,7,0,0,1,106,38,38,190
3627,7,0,0,1,106,39,39,192
3628,7,0,0,1,106,39,38,191
3629,6,0,0,0,107,38,38,189
3630,7,0,0,0,107,38,38,190
3631,7,0,0,0,106,38,38,189
3632,7,0,0,0,106,38,38,189
3633,7,0,0,0,107,37,39,190
3634,6,0,0,0,106,38,38,188
3635,7,0,0,1,106,38,39,191
3636,7,0,0,1,106,37,39,190
3637,7,1,0,0,106,37,38,189
3638,6,0,0,0,106,37,38,187
3639,7,1,0,0,107,37,39,191
3640,7,0,0,0,107,37,39,190
3641,7,0,0,0,107,38,39,191
3642,7,0,0,143,107,37,39,333
3643,7,0,0,132,107,38,38,322
3644,7,0,0,129,107,37,39,319
3645,7,0,0,126,106,38,38,315
3646,7,0,0,127,107,38,38,317
3647,7,0,0,125,106,38,39,315
3648,7,0,0,124,107,37,39,314
3649,7,0,0,123,108,37,38,313
3650,7,0,0,124,107,38,38,314
3651,7,0,0,0,106,38,39,190
3652,6,0,0,0,107,38,39,190
3653,7,0,0,0,106,37,39,189
3654,7,0,0,0,115,1524,38,1684
3655,7,0,0,0,115,1677,38,1837
3656,7,0,0,0,114,1755,39,1915
3657,7,0,0,10,115,1779,38,1949
3658,6,0,0,0,115,1758,38,1917
3659,6,0,0,0,115,1762,38,1921
3660,6,0,0,0,114,1776,38,1934
3661,7,0,0,0,114,1779,39,1939
3662,6,0,0,1,114,1785,39,1945
3663,7,1,0,0,114,1797,38,1957
3664,7,0,0,0,113,1795,38,1953
3665,7,1,0,0,114,1801,40,1963
3666,7,1,0,0,114,1802,39,1963
3667,7,0,0,0,114,1805,39,1965
3668,7,1,0,0,114,1803,38,1963
3669,7,0,0,0,114,1815,38,1974
3670,7,0,0,0,113,1811,39,1970
3671,7,0,0,0,114,1815,39,1975
3672,6,0,0,0,113,1810,39,1968
3673,7,0,0,0,113,1814,39,1973
3674,7,0,0,0,115,1816,39,1977
3675,6,0,0,0,114,1817,38,1975
3676,7,0,0,0,114,1819,38,1978
3677,7,0,0,0,114,1818,38,1977
3678,7,0,0,141,115,1815,38,2116
3679,7,0,0,139,106,2,37,291
3680,7,2,0,129,107,1,38,284
3681,7,0,0,129,107,1,38,282
3682,6,1,0,127,107,1,38,280
3683,7,0,0,126,107,1,38,279
3684,7,0,0,124,106,0,38,275
3685,7,0,0,124,106,0,38,275
3686,7,1,0,122,106,0,38,274
3687,6,0,0,0,107,1,38,152
3688,6,0,0,0,107,1,38,152
3689,7,0,0,0,107,1,39,154
3690,7,0,0,0,107,1,39,154
3691,7,1,0,0,107,1,39,155
3692,7,0,0,0,107,1,39,154
3693,7,0,0,0,106,1,38,152
3694,6,0,0,0,107,1,39,153
3695,7,0,0,0,106,1,38,152
3696,7,0,0,0,107,38,39,191
3697,7,0,0,0,107,38,38,190
3698,6,0,0,0,107,36,39,188
3699,7,0,0,0,106,36,38,187
3700,7,0,0,0,106,37,38,188
3701,7,0,0,0,107,37,38,189
3702,6,0,0,0,106,36,38,186
3703,7,0,0,0,106,36,39,188
3704,7,0,0,0,106,36,38,187
3705,6,0,0,0,106,36,38,186
3706,6,0,0,0,106,36,39,187
3707,7,0,0,0,106,36,38,187
3708,7,0,0,0,106,36,38,187
3709,7,0,0,0,106,36,38,187
3710,6,0,0,0,105,36,39,186
3711,7,0,0,0,106,37,38,188
3712,7,0,0,0,106,36,38,187
3713,7,0,0,0,107,36,38,188
3714,7,0,0,0,107,37,39,190
3715,6,0,0,0,106,36,38,186
3716,7,1,0,0,106,36,38,188
3717,6,0,0,10,106,37,39,198
3718,7,0,0,10,106,37,38,198
3719,7,1,0,147,107,36,39,337
3720,7,0,0,132,107,35,39,320
3721,7,0,0,128,106,36,38,315
3722,7,1,0,127,106,36,39,316
3723,6,0,0,126,106,36,38,312
3724,7,1,0,126,107,36,38,315
3725,7,1,0,124,107,36,38,313
3726,7,0,0,124,106,36,39,312
3727,7,0,0,122,107,37,38,311
3728,7,0,0,0,107,36,38,188
3729,7,1,0,0,107,36,38,189
3730,7,0,0,0,107,37,38,189
3731,7,0,0,0,107,36,38,188
3732,6,0,0,0,106,37,39,188
3733,7,1,0,1,106,36,38,189
3734,7,1,0,0,106,37,38,189
3735,6,0,0,1,107,36,39,189
3736,7,0,0,0,107,36,38,188
3737,7,0,0,0,106,37,38,188
3738,7,1,0,0,106,36,38,188
3739,7,0,0,0,106,36,38,187
3740,6,0,0,0,106,36,39,187
3741,7,0,0,0,106,36,38,187
3742,7,0,0,1,108,36,39,191
3743,6,0,0,7,106,36,38,193
3744,7,0,0,7,114,1396,39,1563
3745,6,1,0,7,115,1613,38,1780
3746,7,0,0,7,115,1729,39,1897
3747,7,1,0,7,114,1734,38,1901
3748,6,0,0,7,114,1745,39,1911
3749,7,0,0,7,115,1749,39,1917
3750,7,0,0,149,114,1765,39,2074
3751,7,1,0,137,114,1770,38,2067
3752,7,0,0,135,114,1789,38,2083
3753,7,0,0,134,114,1793,38,2086
3754,7,1,0,134,114,1794,38,2088
3755,7,1,0,134,114,1807,39,2102
3756,6,0,0,132,113,1801,39,2091
3757,6,0,0,131,114,1810,38,2099
3758,7,0,0,131,114,1811,39,2102
3759,7,0,0,130,114,1819,38,2108
3760,7,0,0,130,114,1819,38,2108
3761,7,0,0,130,114,1827,38,2116
3762,7,1,0,129,114,1822,38,2111
3763,7,0,0,129,113,1826,38,2113
3764,6,0,0,129,115,1833,38,2121
3765,7,0,0,128,115,1822,38,2110
3766,7,0,0,7,107,1,38,160
3767,7,1,0,7,108,1,38,162
3768,6,1,0,7,106,1,39,160
3769,7,0,0,7,107,1,39,161
3770,7,0,0,7,106,1,38,159
3771,7,0,0,7,107,1,38,160
3772,6,0,0,0,107,0,38,151
3773,7,0,0,0,106,1,38,152
3774,7,1,0,0,107,1,38,154
3775,7,0,0,147,107,1,39,301
3776,6,0,0,141,106,1,39,293
3777,7,0,0,130,106,1,39,283
3778,7,0,0,128,106,1,39,281
3779,7,1,0,127,107,1,38,281
3780,7,0,0,125,108,1,38,279
3781,7,0,0,125,108,1,38,279
3782,6,0,0,124,106,37,38,311
3783,6,0,0,123,106,37,38,310
3784,6,0,0,122,107,38,39,312
3785,7,0,0,0,107,37,39,190
3786,7,1,0,0,106,36,38,188
3787,7,0,0,0,106,37,38,188
3788,7,1,0,0,106,37,38,189
3789,7,0,0,0,106,37,38,188
3790,7,0,0,0,106,38,39,190
3791,7,0,0,1,106,36,38,188
3792,7,0,0,1,106,36,38,188
3793,7,1,0,1,106,37,38,190
3794,7,0,0,1,106,37,38,189
3795,7,0,0,1,107,37,38,190
3796,7,0,0,1,106,36,38,188
3797,7,0,0,1,106,36,38,188
3798,7,0,0,0,106,37,38,188
3799,7,0,0,0,109,38,38,192
3800,7,0,0,1,108,38,38,192
3801,7,1,0,1,106,36,39,190
3802,6,0,0,0,106,37,38,187
3803,7,0,0,0,108,36,38,189
3804,6,1,0,0,107,37,38,189
3805,6,0,0,0,115,995,38,1154
3806,7,0,0,0,114,1566,38,1725
3807,7,0,0,0,114,1714,38,1873
3808,6,0,0,0,114,1768,38,1926
3809,7,0,0,0,114,1786,38,1945
3810,7,0,0,0,114,1794,38,1953
3811,7,0,0,0,115,1803,39,1964
3812,6,0,0,1,114,1778,38,1937
3813,7,1,0,0,115,1787,38,1948
3814,6,0,0,0,115,1787,39,1947
3815,7,0,0,0,114,1797,38,1956
3816,6,0,0,0,114,1798,38,1956
3817,7,0,0,145,114,1808,38,2112
3818,7,0,0,131,115,1807,38,2098
3819,6,1,0,127,114,1805,39,2092
3820,7,0,0,127,114,1810,38,2096
3821,7,0,0,125,114,1814,39,2099
3822,7,1,0,124,113,1816,39,2100
3823,6,0,0,123,114,1815,38,2096
3824,7,2,0,122,114,1821,39,2105
3825,7,0,0,122,114,1822,38,2103
3826,6,1,0,0,114,1824,38,1983
3827,7,0,0,0,114,1829,39,1989
3828,7,1,0,1,106,1,38,154
3829,7,0,0,0,106,1,39,153
3830,7,1,0,0,106,1,39,154
3831,7,0,0,7,107,1,38,160
3832,6,0,0,0,107,1,39,153
3833,7,0,0,0,108,1,39,155
3834,7,0,0,0,106,1,38,152
3835,7,0,0,0,108,1,39,155
3836,6,0,0,0,106,1,38,151
3837,6,0,0,0,107,1,38,152
3838,7,0,0,0,107,1,38,153
3839,6,0,0,0,106,1,39,152
3840,7,1,0,0,106,1,38,153
3841,7,1,0,0,106,39,38,191
3842,6,1,0,0,107,39,39,192
3843,7,0,0,0,107,38,38,190
3844,7,0,0,0,107,39,38,191
3845,7,0,0,0,107,39,38,191
3846,7,0,0,0,108,38,38,191
3847,7,0,0,0,107,37,38,189
3848,7,0,0,1,106,36,39,189
3849,7,0,0,0,107,36,38,188
3850,7,0,0,0,108,36,39,190
3851,6,0,0,0,107,36,38,187
3852,7,0,0,0,107,37,38,189
3853,7,1,0,1,106,36,39,190
3854,7,0,0,146,107,36,38,334
3855,7,1,0,134,107,36,38,323
3856,7,0,0,133,107,36,38,321
3857,7,0,0,134,106,36,38,321
3858,7,0,0,134,106,36,38,321
3859,7,1,0,133,107,36,38,322
3860,7,0,0,132,107,36,39,321
3861,7,0,0,131,106,36,39,319
3862,7,1,0,132,107,38,38,323
3863,7,0,0,131,108,35,38,319
3864,7,1,0,130,108,37,39,322
3865,7,0,0,130,107,36,38,318
3866,7,0,0,129,107,36,38,317
3867,7,0,0,129,107,37,38,318
3868,7,1,0,129,108,36,38,319
3869,7,0,0,7,108,36,39,197
3870,7,0,0,7,106,36,38,194
3871,7,2,0,7,107,38,39,200
3872,6,0,0,7,106,36,40,195
3873,7,0,0,7,107,37,39,197
3874,7,0,0,7,107,37,39,197
3875,7,0,0,7,107,36,39,196
3876,7,0,0,7,107,37,38,196
3877,7,0,0,7,108,36,39,197
3878,7,0,0,146,114,1166,39,1472
3879,6,0,0,135,114,1568,39,1862
3880,7,0,0,135,114,1717,39,2012
3881,7,1,0,134,115,1734,39,2030
3882,6,0,0,133,114,1751,38,2042
3883,7,1,0,130,113,1754,38,2043
3884,7,0,0,128,114,1767,38,2054
3885,7,0,0,127,114,1783,39,2070
3886,6,0,0,126,114,1790,39,2075
3887,7,0,0,125,115,1783,39,2069
3888,7,0,0,124,113,1789,39,2072
3889,7,0,0,122,114,1786,38,2067
3890,7,0,0,0,114,1797,39,1957
3891,7,0,0,0,114,1790,39,1950
3892,7,0,0,0,114,1799,38,1958
3893,7,0,0,0,114,1795,39,1955
3894,7,1,0,0,114,1802,39,1963
3895,7,0,0,0,114,1805,39,1965
3896,7,0,0,0,114,1807,39,1967
3897,7,1,0,0,108,1,38,155
3898,7,0,0,0,107,1,38,153
3899,7,0,0,0,107,0,38,152
3900,7,1,0,0,107,1,39,155
3901,7,1,0,0,107,1,38,154
3902,7,1,0,0,107,0,38,153
3903,7,0,0,0,107,1,39,154
3904,7,1,0,0,106,1,39,154
3905,7,1,0,0,106,1,38,153
3906,7,0,0,0,106,1,38,152
3907,7,0,0,1,106,1,38,153
3908,6,0,0,0,106,1,38,151
3909,7,1,0,0,106,36,38,188
3910,7,1,0,79,107,36,39,269
3911,7,0,0,0,106,37,38,188
3912,7,1,0,0,106,36,39,189
3913,7,1,0,0,106,37,39,190
3914,7,0,0,0,105,35,39,186
3915,7,0,0,0,106,36,39,188
3916,7,1,0,0,106,36,39,189
3917,6,1,0,0,106,36,39,188
3918,7,0,0,0,107,37,39,190
3919,6,0,0,0,105,36,38,185
3920,6,0,0,146,106,37,38,333
3921,7,1,0,134,106,36,39,323
3922,7,0,0,127,106,36,38,314
3923,7,0,0,126,105,36,38,312
3924,6,0,0,125,107,36,39,313
3925,6,0,0,125,106,36,39,312
3926,6,0,0,124,106,37,39,312
3927,6,0,0,123,106,37,38,310
3928,6,0,0,123,106,36,39,310
3929,7,0,0,0,106,37,39,189
3930,7,1,0,0,106,36,39,189
3931,7,0,0,0,108,37,39,191
3932,7,1,0,1,106,38,38,191
3933,7,0,0,0,106,35,38,186
3934,7,0,0,0,106,35,38,186
3935,7,0,0,0,107,36,38,188
3936,7,0,0,0,106,36,38,187
3937,6,0,0,0,106,35,38,185
3938,7,0,0,0,106,37,39,189
3939,7,0,0,0,106,36,39,188
3940,6,0,0,0,106,36,38,186
3941,6,0,0,1,107,36,38,188
3942,7,0,0,0,106,36,39,188
3943,6,0,0,10,106,36,38,196
3944,6,0,0,0,106,36,39,187
3945,7,0,0,0,108,36,39,190
